video_watch_mins,avg_quiz_score,days_active,total_courses_taken,course_Artificial Intelligence,course_Blockchain,course_Cloud Computing,course_Cyber Security,course_Data Science,course_Data Visualization,course_Deep Learning,course_Machine Learning,course_Python Programming,course_Web Development,completion_status
1.928286675565844,0.3566192940651324,0.8013432967284178,0.24357967348938422,1,0,1,0,0,1,0,0,0,0,1
-1.106698874910763,-1.3083752052290858,-0.9736251031431538,-0.6308812272831597,1,0,0,1,0,0,0,0,0,0,0
-1.2401911242202126,-1.741586940155168,-1.4053741733821845,-0.6308812272831597,0,0,1,0,0,0,1,0,0,0,0
0.6463684579324519,1.0247048611800547,0.5614827021511783,1.1180405742619282,0,0,0,1,1,0,1,1,0,0,1
0.4795031462956397,-0.05049534839552284,-0.6857923896504664,1.1180405742619282,0,0,1,1,0,0,0,1,1,0,1
-1.5346593212263517,-1.986899609330178,-1.3094299355512888,0.24357967348938422,0,0,0,0,1,0,0,1,1,0,0
1.4394694685356533,0.8368057954289824,0.9932317723902092,-0.6308812272831597,0,0,0,1,0,0,0,1,0,0,1
-1.1322194519846283,-0.008740000450840385,-0.9736251031431538,-0.6308812272831597,1,0,0,0,0,1,0,0,0,0,0
-1.1793343635056106,-0.20707790318808258,-1.0695693409740494,1.1180405742619282,1,1,0,0,0,1,0,0,0,1,0
-1.2087811832062245,0.2104755762587434,1.5688971993755838,1.1180405742619282,0,1,0,0,0,0,1,1,1,0,1
1.7555319999889092,0.4035940605029006,1.1371481291365528,-0.6308812272831597,0,0,1,0,0,1,0,0,0,0,1
-0.9830222321681845,-0.3845381319529832,-1.1175414598894973,1.992501475034472,0,0,1,0,1,0,0,1,1,1,0
-0.05446585094215918,0.7846116104981292,-0.014182724834196176,0.24357967348938422,0,0,1,1,0,0,0,0,0,1,1
1.1626693633498826,-0.3480022025013865,1.2810644858828966,-0.6308812272831597,0,1,0,0,0,0,0,0,1,0,1
-1.2794535504876978,-0.34278278400830076,-1.0695693409740494,-0.6308812272831597,0,0,0,0,0,1,0,1,0,0,0
-1.1361456946113768,-1.7676840326205947,-0.5898481518195707,-0.6308812272831597,0,0,0,0,0,1,0,0,0,1,0
-0.38034398896228644,0.44534940844758303,1.1851202480520007,-0.6308812272831597,0,0,0,1,0,0,0,1,0,0,1
1.317755947106449,0.14262313584863434,0.0337893940812517,1.1180405742619282,0,1,0,1,0,0,0,1,1,0,1
0.3263796838524474,1.0508019536454811,1.9526741506991667,-0.6308812272831597,0,0,0,0,0,1,0,0,0,1,1
1.2922353700325837,0.5497377783092895,0.46553846432028256,-0.6308812272831597,0,0,1,0,0,0,0,0,0,1,1
-1.491470652332118,-0.06615360387477866,-1.0215972220586016,1.1180405742619282,1,1,0,0,0,1,1,0,0,0,0
0.7366720383476679,0.8211475399497266,2.0486183885300626,-0.6308812272831597,0,0,0,0,1,0,0,0,1,0,1
0.4696875397287684,1.2021650899449552,0.17770575082759532,0.24357967348938422,1,1,0,0,0,1,0,0,0,0,1
0.4480932052816516,0.6332484741986552,0.36959422648938683,-0.6308812272831597,0,0,0,0,1,1,0,0,0,0,1
-1.5189543507193577,0.08520953242469606,-0.877680865312258,1.1180405742619282,1,1,0,0,1,0,0,0,0,1,1
0.24392858869072845,0.7846116104981292,0.8013432967284178,-0.6308812272831597,1,0,0,0,1,0,0,0,0,0,1
0.985988445146199,0.9359747467976038,1.2330923669674485,0.24357967348938422,0,1,0,1,0,0,0,1,0,0,0
0.632626608738832,1.087337883097078,1.7607856750373752,0.24357967348938422,1,0,0,0,0,0,1,1,0,0,1
0.5658804840841072,1.421380666654539,1.1371481291365528,1.1180405742619282,0,0,1,1,0,1,0,0,0,1,1
-0.6944433991021682,-1.8250976360445335,-0.9736251031431538,-0.6308812272831597,0,0,1,1,0,0,0,0,0,0,0
-0.9771328682280618,-0.8803828887960894,-1.4053741733821845,-0.6308812272831597,0,0,0,0,1,0,0,0,1,0,0
-0.19188434287835743,0.382716386530559,0.9932317723902092,-0.6308812272831597,0,0,0,0,0,0,1,0,1,0,1
0.8780167729106146,-0.48370708332160467,1.472952961544688,1.1180405742619282,1,1,1,0,0,1,0,0,0,0,0
0.9565416254455851,0.2626697611895967,1.2810644858828966,1.1180405742619282,1,1,0,0,0,0,1,0,1,0,1
0.2655229231378453,0.6384678926917402,0.8013432967284178,0.24357967348938422,0,0,0,0,0,0,1,1,1,0,1
0.609069152978341,0.7846116104981292,1.2330923669674485,-0.6308812272831597,1,0,0,0,0,0,1,0,0,0,1
1.333460917613443,1.421380666654539,-0.5418760329041228,-1.5053421280557036,0,0,0,0,0,0,0,0,1,0,1
0.4422038413415288,-0.02961767442318124,0.6094548210666262,0.24357967348938422,0,0,0,1,0,0,1,0,1,0,1
0.9212054418048484,1.0560213721385663,1.3290366047983444,0.24357967348938422,0,1,1,0,0,0,0,0,1,0,1
-0.8279356484116179,-1.021307188109393,-1.3094299355512888,0.24357967348938422,0,0,0,0,1,0,1,1,0,0,0
-1.3893883440366566,-1.0578431175609904,-1.1175414598894973,1.992501475034472,0,0,1,0,0,0,1,1,1,1,0
0.6208478808585866,0.6228096372124844,0.8013432967284178,0.24357967348938422,1,0,1,0,0,0,0,1,0,0,1
1.6613021769469447,0.18959790228640255,2.7202280533463328,1.1180405742619282,0,0,1,1,1,0,0,1,0,0,1
-0.24685173965283674,1.421380666654539,1.1371481291365528,0.24357967348938422,0,0,0,0,0,0,1,1,0,1,1
0.5187655725631249,-0.14444488127105853,-0.1580990815805398,-1.5053421280557036,0,0,0,0,0,0,0,0,0,1,1
-1.0144321731821726,-2.545377388090308,-0.9736251031431538,-1.5053421280557036,0,0,0,0,0,0,0,0,1,0,0
0.12417818857489855,1.0247048611800547,1.42498084262924,-0.6308812272831597,0,0,1,1,0,0,0,0,0,0,1
-0.4627950841240054,-0.5515595237317138,-1.3094299355512888,-0.6308812272831597,0,0,0,0,1,0,0,0,0,1,0
0.165403736155758,1.3691864817236856,0.6574269399820741,0.24357967348938422,0,1,0,0,1,0,0,0,1,0,1
-1.0733258125834004,-0.5045847572939459,-0.877680865312258,-0.6308812272831597,1,0,0,0,0,0,0,1,0,0,0
-0.8534562254854833,-1.3083752052290858,-1.3574020544667367,1.1180405742619282,0,0,0,1,0,0,1,1,0,1,0
0.008354031085817167,0.862902887894409,-0.25404331941143554,-0.6308812272831597,0,0,0,0,0,1,0,1,0,0,1
-0.7729682516371386,-1.4075441565977074,-0.6378202707350186,0.24357967348938422,1,1,0,0,1,0,0,0,0,0,1
1.641670963813202,1.0560213721385663,-0.1580990815805398,0.24357967348938422,1,0,1,0,0,0,0,1,0,0,1
0.20662928373661751,0.654126148170996,0.5614827021511783,0.24357967348938422,0,1,1,0,0,0,0,0,1,0,1
-1.1459613011782481,-2.5192802956248816,-0.82970874639681,0.24357967348938422,1,0,0,1,0,0,0,1,0,0,0
-1.0438789928827865,0.39837464200981554,-0.5418760329041228,-1.5053421280557036,0,0,0,0,0,0,0,0,0,1,0
-1.1361456946113768,0.6332484741986552,-1.0695693409740494,0.24357967348938422,1,1,0,1,0,0,0,0,0,0,0
0.7857500711820244,1.421380666654539,0.5614827021511783,-0.6308812272831597,0,0,1,0,0,1,0,0,0,0,1
-1.0144321731821726,1.3222117152859174,-0.3499875572423313,-0.6308812272831597,0,0,0,0,1,0,0,1,0,0,0
-1.2951585209946919,-1.052623699067905,-1.165513578804945,-1.5053421280557036,0,0,0,0,0,0,0,0,0,1,1
0.707225218647054,0.3096445276273649,0.705399058897522,-0.6308812272831597,0,0,0,1,0,1,0,0,0,0,1
0.23607610343723143,1.421380666654539,0.4175663454048347,1.1180405742619282,0,1,0,1,0,1,0,0,0,1,1
1.3668339799408056,1.3587476447375149,0.6574269399820741,0.24357967348938422,1,1,0,0,1,0,0,0,0,0,1
0.7307826744075451,-0.06093418538169364,-0.1580990815805398,-0.6308812272831597,1,0,0,0,0,0,0,0,0,1,1
0.6601103071260718,0.7898310289912149,1.0412038913056572,-0.6308812272831597,0,1,0,1,0,0,0,0,0,0,1
1.5219205636973723,0.5810542892678019,0.8013432967284178,-0.6308812272831597,0,0,0,0,0,1,1,0,0,0,0
-0.3666021397686666,0.6958814961156785,-0.5898481518195707,0.24357967348938422,0,1,1,0,0,0,0,0,1,0,1
0.6129953956050894,-0.13400604428488774,0.9932317723902092,1.1180405742619282,0,1,0,0,1,0,1,1,0,0,1
-0.0839126706427731,0.6071513817332286,0.9932317723902092,0.24357967348938422,0,0,1,1,0,1,0,0,0,0,1
-0.8770136812459745,-1.1361343949572702,-0.877680865312258,-1.5053421280557036,0,0,1,0,0,0,0,0,0,0,0
-1.6151472950746966,-0.5515595237317138,-0.6378202707350186,-1.5053421280557036,0,0,1,0,0,0,0,0,0,0,0
-0.8730874386192259,0.09564836941086612,-1.165513578804945,-1.5053421280557036,0,0,0,0,0,0,0,0,0,1,0
1.0370295992939298,0.6750038221433377,1.2810644858828966,-0.6308812272831597,0,0,0,0,1,1,0,0,0,0,1
0.8839061368507375,0.5601766152954604,0.7533711778129698,0.24357967348938422,0,1,0,0,0,0,0,0,1,1,1
0.34993713961293854,1.421380666654539,2.3844232209381975,1.1180405742619282,1,0,0,0,1,1,0,0,0,1,1
-1.1989655766393532,-0.8177498668790654,-0.9256529842277058,1.1180405742619282,0,0,0,1,0,0,1,1,1,0,0
0.11043633938127873,1.3065534598066617,0.705399058897522,1.1180405742619282,1,0,1,0,0,0,1,1,0,0,1
-1.401167071916902,-0.5776566161971404,-1.0215972220586016,-0.6308812272831597,0,1,0,1,0,0,0,0,0,0,0
1.4060964062082908,0.5340795228300337,0.5614827021511783,1.1180405742619282,0,0,0,0,1,0,0,1,1,1,1
0.0966944901876589,0.16350080982097592,1.2330923669674485,-0.6308812272831597,0,0,0,1,0,1,0,0,0,0,1
-0.8024150713377525,-2.514060877131796,-0.9736251031431538,1.992501475034472,1,0,0,0,1,1,1,1,0,0,0
1.3040140979128292,1.2647981118619793,0.705399058897522,1.1180405742619282,1,0,1,1,0,0,0,0,1,0,1
0.5187655725631249,1.071679627617822,1.3770087237137922,1.1180405742619282,1,0,0,1,0,0,0,1,1,0,1
0.008354031085817167,0.5758348707747162,0.4175663454048347,-0.6308812272831597,0,0,0,0,0,0,0,1,1,0,1
-0.8613087107389803,-0.48892650181469005,-1.3094299355512888,1.992501475034472,1,0,0,1,0,0,1,1,1,0,1
-1.4188351637372705,-0.8856023072891749,-0.5898481518195707,-0.6308812272831597,0,0,0,0,0,0,0,1,1,0,0
-0.17617937237136333,0.25223092420342585,1.1851202480520007,-0.6308812272831597,0,0,0,0,1,0,0,1,0,0,1
0.5482123922637389,0.33052220159970574,-0.30201543832688343,1.992501475034472,1,1,0,1,1,1,0,0,0,0,1
0.48931875286251103,1.3326505522720884,0.9932317723902092,0.24357967348938422,0,0,0,0,1,1,0,0,0,1,1
1.0507714484875497,0.9777300947422863,-0.5418760329041228,-0.6308812272831597,0,1,0,0,0,0,0,0,0,1,1
0.165403736155758,0.3357416200927915,1.0412038913056572,1.1180405742619282,1,1,1,0,0,0,0,0,1,0,1
0.9683203533258307,1.066460209124737,1.0412038913056572,1.1180405742619282,1,0,0,0,1,1,0,1,0,0,1
0.4637981757886457,1.129093231041761,0.8013432967284178,-1.5053421280557036,0,0,0,0,0,0,0,0,0,1,1
0.6129953956050894,0.654126148170996,0.17770575082759532,-1.5053421280557036,0,1,0,0,0,0,0,0,0,0,1
-0.7729682516371386,-1.778122869606765,-1.3574020544667367,1.1180405742619282,1,0,0,0,1,1,0,0,1,0,0
-1.1793343635056106,-0.4941459203077755,-1.0695693409740494,0.24357967348938422,1,0,1,0,0,0,0,0,1,0,0
-0.8416774976052377,-1.1048178839987584,-1.0695693409740494,1.1180405742619282,0,1,0,1,0,0,1,1,0,0,0
1.0016934156531931,1.1760679974795285,1.2330923669674485,0.24357967348938422,0,0,0,1,0,1,0,0,1,0,0
-0.8298987697249922,-2.7437152908275504,-0.82970874639681,1.992501475034472,0,0,0,1,1,0,1,1,0,1,0
0.5580279988306102,-0.25405266962585005,1.1371481291365528,0.24357967348938422,0,1,0,0,0,0,0,0,1,1,1
0.5756960906509785,0.43491057146141227,0.46553846432028256,-0.6308812272831597,0,1,0,0,0,1,0,0,0,0,1
0.5148393299363765,1.1029961385763345,0.5614827021511783,-0.6308812272831597,0,0,0,0,0,1,0,0,0,1,1
1.5219205636973723,1.2595786933688942,1.7128135561219273,-0.6308812272831597,0,0,0,0,0,0,1,1,0,0,0
1.0056196582799417,1.421380666654539,-0.44593179507322706,0.24357967348938422,1,1,0,0,1,0,0,0,0,0,1
0.39312580850717227,1.3587476447375149,1.7128135561219273,0.24357967348938422,1,0,0,0,0,1,0,0,0,1,1
-0.2331098904592169,1.3587476447375149,0.17770575082759532,1.1180405742619282,0,0,1,0,0,1,1,1,0,0,1
0.049579578666676644,1.296114622820491,2.0965905074455105,-1.5053421280557036,0,1,0,0,0,0,0,0,0,0,1
0.39312580850717227,0.11130662489012269,0.46553846432028256,-0.6308812272831597,1,0,0,0,0,0,0,0,0,1,1
-1.3226422193819316,-2.4670861106940283,-0.877680865312258,1.1180405742619282,1,1,0,0,0,0,1,1,0,0,0
0.481466267609014,1.421380666654539,1.472952961544688,-0.6308812272831597,0,0,0,0,1,0,0,0,0,1,1
0.3322690477925702,0.998607768714628,-0.1580990815805398,-0.6308812272831597,0,0,0,0,1,0,0,0,1,0,1
-1.069399569956652,-0.8281887038652362,-1.1175414598894973,0.24357967348938422,0,1,0,0,1,1,0,0,0,0,1
0.4461300839682773,0.07999011393161029,1.2810644858828966,1.1180405742619282,0,1,1,1,1,0,0,0,0,0,0
1.6593390556335705,0.857683469401324,0.8013432967284178,0.24357967348938422,1,0,0,0,1,0,0,1,0,0,1
-1.5915898393142054,-0.8334081223583216,-1.0215972220586016,0.24357967348938422,0,0,0,0,0,1,0,1,0,1,0
-0.5766561202997126,-0.42629347989766636,-1.1175414598894973,-1.5053421280557036,0,0,0,1,0,0,0,0,0,0,0
-1.5523274130467202,-0.7029226600311884,-0.7817366274813622,0.24357967348938422,0,0,0,0,1,0,0,1,0,1,0
0.7621926154215333,1.1917262529587844,0.46553846432028256,-0.6308812272831597,0,0,0,0,0,0,1,1,0,0,1
2.026442741234557,0.648906729677911,1.8087577939528232,-1.5053421280557036,1,0,0,0,0,0,0,0,0,0,1
-0.6964065204155424,-1.4753965970078164,-0.877680865312258,-0.6308812272831597,0,0,1,0,1,0,0,0,0,0,0
-1.3049741275615632,0.9150970728252623,-0.6857923896504664,-0.6308812272831597,0,0,0,0,0,0,1,1,0,0,0
-0.25470422490633376,0.48710475639226547,0.7533711778129698,-0.6308812272831597,0,1,0,0,1,0,0,0,0,0,1
-1.2617854586673296,-1.402324738104622,-1.4053741733821845,-1.5053421280557036,0,0,1,0,0,0,0,0,0,0,1
0.40490453638741786,0.6854426591295084,-0.44593179507322706,1.1180405742619282,1,0,0,0,0,1,1,0,0,1,1
0.33423216910594444,0.8211475399497266,0.12973363191214746,1.992501475034472,0,1,0,1,0,1,0,0,1,1,1
-0.16047440186436926,0.5079824303646071,0.9932317723902092,0.24357967348938422,0,0,1,1,0,0,0,0,1,0,1
0.5168024512497507,0.09042895091778108,1.1371481291365528,-0.6308812272831597,0,0,0,0,1,1,0,0,0,0,1
-1.12829320935788,-1.0682819545471611,-1.2134856977203932,-1.5053421280557036,1,0,0,0,0,0,0,0,0,0,0
0.7916394351221472,0.2209144132449142,0.8013432967284178,-0.6308812272831597,0,0,0,0,0,0,0,0,1,1,1
1.5788510817852257,1.066460209124737,0.705399058897522,-0.6308812272831597,0,0,0,0,0,0,0,1,0,1,1
