video_watch_mins,avg_quiz_score,days_active,completion_status,total_courses_taken,course_Artificial Intelligence,course_Blockchain,course_Cloud Computing,course_Cyber Security,course_Data Science,course_Data Visualization,course_Deep Learning,course_Machine Learning,course_Python Programming,course_Web Development
-0.7690420090103901,0.06433185845235447,-0.9256529842277058,0,0.24357967348938422,0,1,1,0,1,0,0,0,0,0
-0.5609511497927184,-2.1173850716573113,-1.1175414598894973,1,1.1180405742619282,1,0,1,0,0,0,1,1,0,0
0.579622333277727,1.421380666654539,0.6574269399820741,1,-0.6308812272831597,0,0,0,0,0,0,0,1,1,0
-1.3206790980685574,-1.1256955579710994,-1.3094299355512888,0,-0.6308812272831597,0,0,0,0,0,0,0,0,1,1
1.6279291146195822,1.3274311337790032,0.6094548210666262,1,-0.6308812272831597,0,0,1,0,1,0,0,0,0,0
-1.1832606061323592,-0.019178837437010442,-0.9736251031431538,1,0.24357967348938422,0,1,0,0,0,1,0,0,1,0
0.601216667724844,0.6697844036502518,1.1371481291365528,1,0.24357967348938422,0,1,0,0,1,0,0,0,1,0
-1.0105059305554243,0.31486394612044993,-1.3094299355512888,0,0.24357967348938422,0,0,0,0,1,1,0,0,0,1
-0.843640618918612,-0.8699440518099186,-0.877680865312258,0,0.24357967348938422,0,0,0,0,0,0,1,1,1,0
0.6561840644993232,0.7846116104981292,0.2256778697430432,1,1.1180405742619282,0,1,0,0,1,1,0,1,0,0
1.241194215884853,0.39837464200981554,0.2256778697430432,0,-1.5053421280557036,0,0,0,0,1,0,0,0,0,0
0.5109130873096279,1.1082155570694194,0.8972875345593134,1,1.1180405742619282,1,0,0,0,0,1,1,1,0,0
-1.2323386389667157,-0.23839441414659424,-0.877680865312258,1,0.24357967348938422,1,0,0,1,0,0,0,0,1,0
-1.2558960947272066,-0.9430159107131131,-0.9736251031431538,0,1.1180405742619282,1,0,1,0,0,0,1,1,0,0
0.3263796838524474,1.2439204378896376,1.8087577939528232,1,-0.6308812272831597,0,0,1,0,0,0,1,0,0,0
-1.175408120878862,0.09564836941086612,-0.9736251031431538,1,0.24357967348938422,0,1,0,0,0,1,1,0,0,0
-1.1165144814776342,-0.2592720881189358,-1.0695693409740494,0,-0.6308812272831597,0,0,1,0,1,0,0,0,0,0
0.35975274617980985,0.6906620776225935,1.089176010221105,1,2.8669623758070157,0,0,1,1,0,1,1,1,0,1
-0.3351921987546785,0.4035940605029006,1.5688971993755838,1,0.24357967348938422,0,0,0,0,0,1,0,0,1,1
0.01620651633931421,0.9620718392630305,1.1371481291365528,1,1.1180405742619282,1,0,0,0,0,1,1,1,0,0
-1.2519698521004583,-0.9325770737269427,-1.4053741733821845,1,-1.5053421280557036,0,0,0,0,0,0,1,0,0,0
1.7633844852424063,0.2052561577656584,0.46553846432028256,1,1.1180405742619282,0,1,1,0,1,1,0,0,0,0
-0.8652349533657289,0.13740371735554932,-1.1175414598894973,0,-1.5053421280557036,0,0,0,0,1,0,0,0,0,0
0.8407174679565037,0.39315522351672977,0.8493154156438656,0,1.1180405742619282,1,0,1,0,1,1,0,0,0,0
-0.7062221269824137,-1.3031557867360009,-1.165513578804945,0,-1.5053421280557036,0,0,1,0,0,0,0,0,0,0
1.5219205636973723,0.800269865977385,1.7607856750373752,1,-1.5053421280557036,0,0,0,0,0,0,0,0,0,1
0.5423230283236161,0.6384678926917402,0.17770575082759532,1,-0.6308812272831597,1,0,0,1,0,0,0,0,0,0
0.6915202481400599,0.8054892844704707,0.08176151299669958,1,-1.5053421280557036,0,0,0,0,1,0,0,0,0,0
1.00954590090669,0.6854426591295084,-0.3499875572423313,1,0.24357967348938422,0,0,0,0,0,0,1,1,0,1
-1.2951585209946919,-0.7498974264689563,-0.9736251031431538,0,1.1180405742619282,1,1,1,0,0,0,0,1,0,0
0.9997302943398189,0.6645649851571669,2.3364511020227496,1,-1.5053421280557036,0,0,0,1,0,0,0,0,0,0
0.9585047467589594,1.421380666654539,0.12973363191214746,1,0.24357967348938422,1,0,0,1,0,1,0,0,0,0
0.6542209431859489,1.1499709050141018,-0.3499875572423313,0,0.24357967348938422,1,0,0,0,1,1,0,0,0,0
-0.8161569205313723,-2.592352154528076,-1.1175414598894973,0,-0.6308812272831597,0,0,0,0,0,1,0,1,0,0
-0.40586456603615184,0.8263669584428116,1.089176010221105,1,0.24357967348938422,0,1,0,1,0,0,0,0,1,0
-0.7611895237568931,-1.9608025168647516,-0.5418760329041228,0,-0.6308812272831597,0,0,0,1,0,0,0,1,0,0
0.6758152776330658,0.49232417488535124,0.8972875345593134,1,1.1180405742619282,0,1,0,0,0,1,1,0,0,1
0.07313703442716778,0.5810542892678019,1.5688971993755838,1,-0.6308812272831597,0,1,0,0,0,1,0,0,0,0
0.6561840644993232,0.6071513817332286,0.8493154156438656,1,-0.6308812272831597,0,0,0,1,1,0,0,0,0,0
-0.9575016550943192,-0.9221382367407719,-0.9736251031431538,0,1.992501475034472,0,1,1,1,0,0,1,1,0,0
-1.1381088159247512,-2.1800180935743354,-1.3094299355512888,1,0.24357967348938422,1,0,1,0,0,0,0,0,0,1
-0.88879240912622,-2.127823908643482,-0.6857923896504664,0,0.24357967348938422,0,1,0,0,1,0,0,1,0,0
-0.9751697469146875,0.6750038221433377,-0.9736251031431538,0,-1.5053421280557036,1,0,0,0,0,0,0,0,0,0
-0.5903979694933323,0.6854426591295084,-0.5898481518195707,0,1.1180405742619282,0,1,0,1,0,1,0,0,1,0
-1.348162796455797,-1.1361343949572702,-0.6378202707350186,0,1.1180405742619282,1,0,0,0,0,1,0,0,1,1
1.2372679732581044,1.1917262529587844,-0.5898481518195707,1,-0.6308812272831597,0,0,0,0,0,1,0,0,0,1
1.241194215884853,0.5653960337885454,0.8493154156438656,1,-0.6308812272831597,1,0,0,0,0,0,0,0,0,1
-1.6151472950746966,0.34618045707896233,-1.3094299355512888,0,0.24357967348938422,0,0,0,1,0,1,0,0,1,0
0.7111514612738025,1.0560213721385663,0.46553846432028256,1,1.1180405742619282,0,0,0,1,1,1,0,1,0,0
-1.5366224425397261,-2.545377388090308,-1.0215972220586016,0,1.992501475034472,1,0,0,0,0,1,1,1,1,0
-1.0831414191502717,-0.9847712586577959,-1.261457816635841,0,0.24357967348938422,0,0,1,0,0,1,0,0,1,0
1.0075827795933159,0.6071513817332286,1.3770087237137922,1,0.24357967348938422,0,0,0,0,0,1,1,1,0,0
0.4559456905351486,0.3879358050236448,0.08176151299669958,0,0.24357967348938422,0,0,0,1,0,0,0,1,1,0
-1.2107443045195987,-1.0108683511232226,-1.261457816635841,1,-0.6308812272831597,0,0,0,0,0,0,1,1,0,0
0.7543401301680362,-0.5515595237317138,0.6094548210666262,1,-0.6308812272831597,0,0,0,0,0,0,0,0,1,1
-1.0340633863159152,-1.4753965970078164,-0.9256529842277058,0,0.24357967348938422,1,0,0,0,1,0,0,0,1,0
-0.7965257073976297,-1.4127635750907923,-1.165513578804945,0,1.992501475034472,1,0,0,1,0,0,1,1,0,1
1.060587055054421,0.49232417488535124,-0.9736251031431538,1,-0.6308812272831597,0,0,0,0,1,0,0,1,0,0
-1.2303755176533413,-2.644546339458929,-0.7817366274813622,0,0.24357967348938422,0,0,1,0,0,1,0,0,1,0
0.13792003776851838,1.421380666654539,1.472952961544688,1,1.1180405742619282,1,0,0,0,0,0,1,1,0,1
1.618113508052711,-0.6455090566072498,0.08176151299669958,1,-1.5053421280557036,0,0,0,0,0,0,0,0,0,1
-1.3128266128150603,-1.433641249063134,-1.261457816635841,0,-0.6308812272831597,0,0,0,0,0,0,0,0,1,1
0.8485699532100007,1.1134349755625046,1.42498084262924,0,-0.6308812272831597,0,0,0,0,0,0,1,1,0,0
-0.8534562254854833,-0.8647246333168332,-1.2134856977203932,1,-0.6308812272831597,0,0,0,1,0,1,0,0,0,0
-1.1773712421922364,0.3096445276273649,-1.0695693409740494,0,0.24357967348938422,0,0,0,1,1,1,0,0,0,0
0.3263796838524474,1.1238738125486754,2.0486183885300626,1,-0.6308812272831597,0,1,1,0,0,0,0,0,0,0
-1.0379896289426638,-0.8281887038652362,-1.0695693409740494,0,-0.6308812272831597,0,0,1,0,0,0,0,0,0,1
0.579622333277727,0.29920569064119407,0.32162210757393894,1,-0.6308812272831597,0,0,1,0,0,0,0,1,0,0
-1.2912322783679435,-1.355349971666854,-1.4053741733821845,0,-0.6308812272831597,0,0,0,1,0,1,0,0,0,0
1.1234069370823974,0.5132018488576922,0.0337893940812517,1,1.992501475034472,0,1,0,1,1,0,1,1,0,0
-0.9771328682280618,-0.7133614970173588,-1.165513578804945,0,1.992501475034472,0,1,1,0,0,0,0,1,1,1
0.4068676577007921,0.6906620776225935,1.2330923669674485,1,0.24357967348938422,1,1,0,1,0,0,0,0,0,0
-0.7729682516371386,-1.5223713634455842,-1.1175414598894973,0,0.24357967348938422,0,0,0,1,0,0,0,0,1,1
0.13006755251502133,-0.2122973216811676,0.705399058897522,1,-0.6308812272831597,1,0,1,0,0,0,0,0,0,0
-0.1781424936847376,1.0560213721385663,-0.1580990815805398,1,-1.5053421280557036,0,1,0,0,0,0,0,0,0,0
0.8780167729106146,0.29920569064119407,0.705399058897522,1,0.24357967348938422,0,1,0,0,0,0,1,1,0,0
0.36564211011993264,1.0351436981662245,1.472952961544688,1,-0.6308812272831597,1,0,0,0,0,0,0,1,0,0
-0.8200831631581209,-2.863761916168513,-1.165513578804945,0,0.24357967348938422,1,1,0,0,1,0,0,0,0,0
0.8191231335093868,0.6854426591295084,1.0412038913056572,1,-0.6308812272831597,0,1,0,0,0,0,0,0,0,1
-0.580582362926461,-0.6611673120865057,-1.1175414598894973,0,1.1180405742619282,1,0,1,0,1,0,0,0,0,1
-1.1400719372381254,-1.1778897429019528,-0.877680865312258,1,-0.6308812272831597,0,1,0,0,1,0,0,0,0,0
1.3295346749866948,1.0925573015901637,0.46553846432028256,1,0.24357967348938422,0,1,1,0,1,0,0,0,0,0
0.57176984802423,1.3169922967928325,0.17770575082759532,1,-0.6308812272831597,0,0,0,0,0,0,0,1,1,0
-1.6151472950746966,-0.9116993997546015,-0.5898481518195707,1,0.24357967348938422,0,0,0,1,0,0,1,1,0,0
0.579622333277727,1.066460209124737,1.3290366047983444,1,-0.6308812272831597,0,0,0,1,0,0,0,1,0,0
-1.0183584158089212,-2.0860685606987994,-0.7337645085659144,0,0.24357967348938422,0,0,0,0,1,0,0,1,1,0
-0.8966448943797171,0.04867360297309863,-0.7817366274813622,0,-1.5053421280557036,0,0,1,0,0,0,0,0,0,0
0.7680819793616561,0.39837464200981554,0.08176151299669958,1,0.24357967348938422,1,1,0,0,0,1,0,0,0,0
1.6082979014858396,0.8472446324151532,0.4175663454048347,1,-0.6308812272831597,0,0,1,1,0,0,0,0,0,0
-0.8024150713377525,-1.1361343949572702,-1.2134856977203932,0,1.1180405742619282,0,0,1,0,0,1,0,1,1,0
-1.1734449995654879,-1.3605693901599392,-0.7817366274813622,0,0.24357967348938422,1,0,0,0,1,0,0,1,0,0
1.2941984913459579,0.8524640509082383,2.0486183885300626,1,0.24357967348938422,0,0,0,1,0,1,0,0,1,0
-1.3579784030226683,-1.3292528792014275,-0.9736251031431538,0,-0.6308812272831597,1,0,0,0,0,0,0,0,1,0
1.211747396184239,0.9777300947422863,0.6574269399820741,1,-0.6308812272831597,0,0,0,1,0,0,0,1,0,0
0.826975618762884,1.421380666654539,0.5135105832357305,1,-0.6308812272831597,1,0,0,0,0,0,0,0,0,1
-1.032100265002541,-0.843846959344492,-0.82970874639681,0,1.1180405742619282,0,0,1,0,1,0,0,0,1,1
-0.9830222321681845,-0.5828760346902258,-0.9256529842277058,0,0.24357967348938422,0,0,1,1,0,0,0,0,0,1
0.049579578666676644,1.421380666654539,0.32162210757393894,1,0.24357967348938422,0,0,1,1,0,1,0,0,0,0
0.6659996710661945,1.0455825351523955,2.5283395776845414,1,1.992501475034472,0,0,1,0,0,1,1,1,1,0
1.0291771140404327,0.5549571968023753,0.36959422648938683,1,-0.6308812272831597,0,0,0,0,0,0,0,0,1,1
1.2215630027511104,-0.5724371977040553,0.5135105832357305,1,1.1180405742619282,1,0,1,0,1,0,0,0,1,0
1.0900338747550349,0.4610076639268389,1.9047020317837189,1,-0.6308812272831597,0,0,1,0,1,0,0,0,0,0
0.057432063920173686,0.5601766152954604,0.6574269399820741,1,-0.6308812272831597,0,0,0,1,0,0,0,1,0,0
-0.056428972255533436,0.5184212673507779,1.1851202480520007,1,-0.6308812272831597,0,0,0,0,0,0,1,1,0,0
0.12025194594815003,0.9098776543321773,0.12973363191214746,1,0.24357967348938422,0,0,1,1,0,1,0,0,0,0
-1.0949201470305174,1.087337883097078,-0.9736251031431538,0,1.992501475034472,0,0,0,1,1,1,1,1,0,0
0.2596335591977225,0.9881689317284571,0.6094548210666262,0,-1.5053421280557036,0,1,0,0,0,0,0,0,0,0
0.8112706482558898,0.6228096372124844,0.2736499886584911,1,-0.6308812272831597,0,1,0,1,0,0,0,0,0,0
-0.6375128810143146,-3.0099056339749017,-1.4053741733821845,0,0.24357967348938422,0,1,0,1,0,0,1,0,0,0
-1.4129457997971475,-1.193547998381209,-1.0695693409740494,1,0.24357967348938422,0,1,1,1,0,0,0,0,0,0
0.632626608738832,0.9150970728252623,1.2810644858828966,1,1.1180405742619282,1,0,0,1,1,0,0,0,0,1
-0.06035521488228196,1.129093231041761,1.6168693182910316,1,-0.6308812272831597,1,0,0,0,0,0,0,1,0,0
0.30478534940533053,0.2574503426965116,0.7533711778129698,1,-1.5053421280557036,0,0,0,1,0,0,0,0,0,0
0.6424422153057033,0.0016988365353304135,1.1851202480520007,1,-0.6308812272831597,0,0,0,1,1,0,0,0,0,0
1.1999686683039934,0.14784255434171936,0.8493154156438656,1,-1.5053421280557036,0,0,1,0,0,0,0,0,0,0
0.8682011663437433,0.07477069543852526,1.1371481291365528,1,-0.6308812272831597,1,0,0,1,0,0,0,0,0,0
-0.26255671015983084,1.421380666654539,-0.20607120049598768,1,-0.6308812272831597,1,1,0,0,0,0,0,0,0,0
0.24000234606397994,-0.17576139222957018,1.1371481291365528,1,-0.6308812272831597,0,0,1,0,0,0,0,1,0,0
-0.6787384285951741,-2.623668665486588,-1.4053741733821845,0,0.24357967348938422,0,1,1,0,0,0,1,0,0,0
0.39901517244729506,0.3566192940651324,0.9452596534747614,1,1.1180405742619282,1,0,0,1,1,0,0,0,0,1
1.2922353700325837,0.6228096372124844,0.4175663454048347,1,1.1180405742619282,1,1,0,0,0,1,0,0,0,1
1.512104957130501,0.800269865977385,-0.5418760329041228,1,-1.5053421280557036,1,0,0,0,0,0,0,0,0,0
0.35386338223968705,0.4192523159821564,-0.25404331941143554,1,0.24357967348938422,0,0,0,0,0,1,1,0,1,0
0.7798607072419016,0.7428562625534467,-0.014182724834196176,0,-0.6308812272831597,0,0,0,0,1,1,0,0,0,0
1.9008029771786046,1.0142660241938837,0.32162210757393894,1,-0.6308812272831597,0,1,0,0,0,0,1,0,0,0
1.031140235353807,0.7741727735119583,1.3770087237137922,0,-1.5053421280557036,0,1,0,0,0,0,0,0,0,0
-1.3422734325156742,-0.5254624312662871,-1.0215972220586016,0,0.24357967348938422,0,0,0,0,1,1,0,0,0,1
-0.8102675565912496,-1.4179829935838777,-0.9736251031431538,0,-0.6308812272831597,0,0,1,0,0,0,1,0,0,0
-1.1498875438049967,-0.7707751004412975,-1.3574020544667367,0,0.24357967348938422,0,1,0,0,0,0,1,1,0,0
-0.8750505599326002,-1.647637407279632,-1.3094299355512888,0,-0.6308812272831597,0,1,0,1,0,0,0,0,0,0
1.0586239337410466,-0.2749303435981917,2.192534745276406,0,0.24357967348938422,1,0,1,0,0,0,0,1,0,0
-1.1361456946113768,-1.600662640841864,-0.82970874639681,0,1.1180405742619282,0,0,0,1,1,0,1,1,0,0
-0.8671980746791031,-2.1173850716573113,-1.0215972220586016,0,-1.5053421280557036,0,0,0,0,0,0,1,0,0,0
0.3322690477925702,1.2387010193965526,0.17770575082759532,1,0.24357967348938422,1,0,0,0,1,1,0,0,0,0
-0.9948009600484301,-1.1883285798881236,-0.5418760329041228,0,-1.5053421280557036,0,0,0,0,1,0,0,0,0,0
0.6915202481400599,1.009046605700798,0.2736499886584911,1,-0.6308812272831597,1,0,0,0,0,1,0,0,0,0
0.07902639836729056,1.1238738125486754,-0.5898481518195707,1,0.24357967348938422,1,0,1,1,0,0,0,0,0,0
1.3943176783280453,0.6019319632401428,1.1371481291365528,1,-1.5053421280557036,0,0,0,1,0,0,0,0,0,0
1.347202766807063,0.7011009146087642,1.2810644858828966,1,-0.6308812272831597,0,0,0,0,1,0,0,1,0,0
1.0841445108149121,1.071679627617822,0.9932317723902092,1,0.24357967348938422,0,0,1,0,0,1,0,0,0,1
-0.1781424936847376,0.6071513817332286,1.2810644858828966,1,-0.6308812272831597,1,0,1,0,0,0,0,0,0,0
-1.0065796879286757,-1.77290345111368,-0.7337645085659144,0,-1.5053421280557036,0,0,0,0,0,0,0,1,0,0
1.384502071761174,0.5967125447470578,0.36959422648938683,1,1.1180405742619282,0,1,1,0,0,0,0,0,1,1
1.241194215884853,0.6906620776225935,0.36959422648938683,1,1.1180405742619282,0,1,1,0,0,0,0,0,1,1
0.1065100967545302,1.3065534598066617,0.5135105832357305,1,-0.6308812272831597,1,0,1,0,0,0,0,0,0,0
0.7994919203756442,1.3952835741891123,0.8013432967284178,1,-0.6308812272831597,1,0,1,0,0,0,0,0,0,0
1.2313786093179817,0.7846116104981292,-0.30201543832688343,1,-0.6308812272831597,0,0,0,0,1,0,0,1,0,0
1.0645132976811695,0.6802232406364227,1.42498084262924,0,-1.5053421280557036,0,0,1,0,0,0,0,0,0,0
-0.6865909138486711,-1.4649577600216457,-1.1175414598894973,0,1.1180405742619282,0,1,0,0,1,0,1,1,0,0
-0.7435214319365246,0.4035940605029006,1.7128135561219273,1,1.1180405742619282,1,0,0,0,1,0,1,1,0,0
0.20662928373661751,1.0508019536454811,0.46553846432028256,1,-0.6308812272831597,0,0,1,1,0,0,0,0,0,0
0.2458917100041027,0.11652604338320771,0.12973363191214746,0,-0.6308812272831597,0,0,0,0,0,0,1,1,0,0
-0.41960641522977166,0.006918255028416183,-0.11012696266509193,1,-1.5053421280557036,1,0,0,0,0,0,0,0,0,0
-0.8456037402319863,-0.15488371825722932,-1.0695693409740494,0,1.1180405742619282,0,1,0,0,0,1,1,0,1,0
2.0794470166956622,0.2939862721481091,1.520925080460136,1,1.992501475034472,0,0,1,1,0,0,1,1,0,1
1.6750440261405646,0.3044251091342791,0.32162210757393894,1,0.24357967348938422,1,0,0,1,0,0,0,0,1,0
1.046845205860801,0.31486394612044993,0.32162210757393894,1,-0.6308812272831597,1,0,0,0,0,0,1,0,0,0
0.6208478808585866,1.3796253187098566,0.2736499886584911,1,1.992501475034472,0,0,1,1,0,1,0,1,1,0
-0.9457229272140736,-1.2196450908466356,-1.165513578804945,0,0.24357967348938422,0,1,0,1,0,0,0,1,0,0
0.30478534940533053,1.421380666654539,1.9526741506991667,1,0.24357967348938422,0,0,0,1,0,1,1,0,0,0
0.5069868446828794,0.9411941652906889,1.089176010221105,1,-1.5053421280557036,0,0,0,0,0,1,0,0,0,0
1.3589814946873087,0.5445183598162046,0.12973363191214746,1,0.24357967348938422,0,0,0,1,0,1,0,1,0,0
1.241194215884853,0.14262313584863434,0.08176151299669958,1,-0.6308812272831597,0,0,1,0,0,0,0,0,1,0
0.715077703900551,0.36705813105130314,0.8493154156438656,0,-0.6308812272831597,1,0,0,1,0,0,0,0,0,0
-1.6151472950746966,-1.611101477828035,-0.6857923896504664,0,1.992501475034472,0,1,0,0,0,0,1,1,1,1
0.9212054418048484,0.9933883502215421,2.000646269614615,1,-0.6308812272831597,0,0,0,1,0,0,0,1,0,0
-0.9751697469146875,-0.6872644045519323,-0.7817366274813622,0,-0.6308812272831597,0,0,0,0,0,0,0,0,1,1
